Timestamps,Comments,VADER Compound,AFINN Score,TextBlob Polarity
2023-10-24T17:38:12Z,"Amazon are shit, but we know this stuff already. What's new here?",-0.2382,-4,-0.031818182
2023-10-24T17:37:29Z,"If we don't use the high street, we'll lose the high street.",-0.1531,0,0.16
2023-10-24T17:36:17Z,"The only way to bring peace is by superior fire power..
This world is so fucked up..",-0.2538,-2,0.033333333
2023-10-24T17:34:52Z,I’m a customer and i love Amazon… what can i say,0.7096,3,0.5
2023-10-24T17:34:12Z,China brought to stores close to you,0,0,0
2023-10-24T17:31:17Z,"Fantastic and funny, a good watch. Amazing how they get away with the tax issue. Corporations huh?",0.9217,15,0.4875
2023-10-24T17:31:00Z,"Amazon caring about genuine products? BWAHAHAHAHA. Just a couple days ago I watched a video of a good IT guy, buying a fake micro SD card claiming to have almost 1TB storage, from China. Another one with the same design, with 64GB storage was for the same price. He knew for 99.9% he was buying a fake. But he did it, tested it, Properties were spoofed, making it look like what is on the package, but with a software it was found out it really had up to those 64GB storage. If you try to write more data on it, it will either not write more, or rewrite what was written on it previously and you literally lose your precious data. But it had positive feedback. So he wrote his feedback, warning customers from buying this fake. What Amazon did? Removed his feedback, that the seller and product were genuine. DO NOT TRUST AMAZON!",0.5018,-2,0.125757576
2023-10-24T17:16:17Z,I've done multi drop work and I can honestly say that most companies operate like this. They overload your van with heavy boxes and give you no trolly. They expect it all to be done. You do not even have time to take a half an hour break. I got fed up and told them to stick there job.,-0.0094,-4,0.183333333
2023-10-24T17:10:10Z,"This is brilliant, cancelling my Amazon Prime right now.",0.5719,3,0.592857143
2023-10-24T17:08:26Z,This is amazing haha,0.7783,7,0.4
2023-10-24T17:04:56Z,"Never like Amazon full stop, 
even people sell else where on different platforms and ship from this corrupted firm.
Just love it now that it's not that big and mighty, as the mighty always fall, 
crap from start to finish,",-0.3022,-1,0.121428571
2023-10-24T17:00:25Z,"Good job well thought out but unfortunately they take no notice; for now, I would encourage every Amazon worker to use this in any relevant complaint",0.0772,2,0.075
2023-10-24T16:55:27Z,"Why people continue to work or even order from this PITT i will never know, poor soles. Horrible and restrictive employment practices and they'll all set to be replaced by robots soon anyway.",-0.2373,-6,-0.7
2023-10-24T16:47:37Z,This is amazing 😂,0.5859,4,0.6
2023-10-24T16:44:37Z,"I love the HR responses, they always make me laugh...
*Video of amazon employees showing that they have to piss in bottles and their dispatcher confirming that they're placed under time pressure*
Amazon: ""That doesn't happen, we make sure of it""

*video of employees in hot conditions with no AC and not being rotated out*
""That doesn't happen, we make sure of it""

Ok Amazon... The gall to deny claims that are well documented is insane.",0.3818,-5,0.15
2023-10-24T16:39:29Z,So I haven't watched anything on Channel 4 for many many Years due to them Churning out complete Rubbish .. I came across this Amazon thing and I can Safely say Channel 4 haven't changed .. What a joke .. Some jumped Up little Posh Boy being extremely Pathetic throughout .. Channel 4 it's time to Turn out the lights and give Up ...,0.3142,1,-0.0265625
2023-10-24T16:39:10Z,"Amazon doesn't have employees, they have slaves",0.1779,-3,0
2023-10-24T16:38:30Z,not my alexa putting stainless steel kitchen knives into my basket whilst watching this....,0,0,0.2
2023-10-24T16:35:29Z,I've had age verification items dumped on my doorstep when I'm not home multiple times,-0.4019,-2,0
2023-10-24T16:34:35Z,"I am wondering how many accidents involving Amazon delivery drivers where people have been hurt. If it’s true, but these drivers are working under pressure then safety will be ignored, driving the van at speeds to meet the demands three minutes per delivery, you can’t even make it to the petrol station let alone for deliveries They will be using the digital devices whilst driving receiving calls from the dispatch team probably not having lunch breaks. Clearly states in the highway code. The drivers should take regular breaks if you’re driving a van for 12 to 14 hours a day. How do you fit those in?",0.3919,-5,0.225
2023-10-24T16:33:09Z,why does it say amazon wrong?,-0.34,-2,-0.5
2023-10-24T16:19:18Z,The advert I just saw mid way watching this was for Amazon music.,0.1779,0,0
2023-10-24T16:13:15Z,"I walked around 15-20 miles a shift there and I did it 4 days on 3 days off. I bought airmax shoes, had insoles the lot. I still needed those 3 days to rest my legs and feet. I used to use my trolley like a pensioners walker because my feet were so fucked from the concrete floors. It was the height of summer so it was 100% humidity with an average temperature of around 25 Celsius. We HAD to wear facemasks. I had to drink water constantly. I got a warning for using the toilet any other time than my break time. All workers ignored eachother like drones. There was no point acknowledging anyone because if you stopped for more than 45 seconds to say anything to a colleague or help a colleague out the gestapo would come and quiz you and berate you. The manager had a screen so if you are more than a minute or so between picks you flag up as red and they come get you. Another thing was because each pick was around a minute or so each you felt after doing 100 picks time had passed. I think once I seen time go backwards. I have never felt the passage of time appear to go so slowly. The only and i mean ONLY good thing because I wasn't contracted or entitled to holidays I got time back. Half a shift for every week worked. Sometimes they would have less to do so they would message your device saying you can go home. Even tho it's terrible you have no holiday allowance leaving that place early was an absolute gift every time. When I did my final shift I tried to feel nostalgia and take it in and remember my time there positively. I told myself I was going to finish my whole last shift and get all the pay I could get. I lasted 4 hours of my last shift and i really had to push to manage that. I walked down to my rep and told him with a big smile on my face I'm off. Any time I am having a bad day in my new job I always remind myself I used to work at amazon and I feel much better about my day.",0.4348,0,0.000122317
2023-10-24T16:04:51Z,Dreadful barnet,-0.4404,-3,-1
2023-10-24T16:01:18Z,"I live in Norway and we don't have Amazon operating in the country (other than their media). 
The government told them they weren't welcome in order to protect workers and local business.",-0.1022,3,0.202840909
2023-10-24T16:01:11Z,feels like big brother,0.3612,3,0
2023-10-24T15:58:27Z,"I’m a manager for an online retail company and one of our marketplaces is amazon. I’ve been selling on there for over 10 years, and they weren’t too bad, up until around 5 years ago. Since then, customer services are abysmal, to the point it’s a waste of time trying to contact them, because it’s just a bot responding. They constantly update their policies, to try and get more money out of sellers, while also taking less blame themselves for things. They’ve pissed me off so much and made my job more stressful that i just don’t buy on there anymore. I either shop local or use places like ebay to get what i need now. Amazon are terrible and their hands off approach to dodgy sellers ruining the marketplace are just going to ruin them eventually, or they’re actually gonna have to pull their finger out and sort the mess! I still won’t be buying from them even if that did happen 👎",-0.9535,-19,-0.09469697
2023-10-24T15:54:06Z,god damnit now i have to clear my amazon basket 😆,0.25,-2,0.1
2023-10-24T15:53:46Z,Coach driving is the same pee in a bottle.!!!,0,0,0
2023-10-24T15:50:47Z,"I've not worked at amazon but I have dealt with their listing product systems, and WOW it is annoying.

You didn't even go into how both amazon and ebay don't really allow you to sell on their site as an individual business. I mean you can do it, it's just the way the system is set up is that you don't really have a visible unique identity beyond whatever paperwork you put into the parcel order sent to the customers home. To the average joe they will just think they're just ordering from amazon.

This also brings up another issue:

When you do a good job? Amazon takes credit for your services in terms of the public eye

When you do a bad job? Suddenly everything is your fault and they might even threaten to remove you from the platform for making them look bad

For example: if you sell a hair color product, amazon not only puts every seller of that product under the same listing, but if their information is out of date? You can't change it only amazon can! So then you have to deal with refund complaints like ""the hair color box is not the same as the one shown online""",-0.7384,1,0.0275
2023-10-24T15:50:00Z,I worked there for 7 weeks during lockdown. I've never felt more dead inside.,0.566,-3,0.15
2023-10-24T15:44:43Z,"And on that note, I'll be cancelling my Prime membership...",-0.5574,-3,-0.5
2023-10-24T15:44:09Z,I’ve cancelled my prime! (Not just yet I’m half way through a box set),-0.25,-1,-0.166666667
2023-10-24T15:43:51Z,This is incredible. Great film.,0.6249,3,0.85
2023-10-24T15:33:02Z,"""Keep your head down, don't piss the wrong people off"" Sounds more like advice for someone's 1st day in prison.",0.5114,-6,-0.051851852
2023-10-24T15:31:34Z,"Mad to think vice fell off so hard Ooba went to channel 4 lol, would have been inconciebable to the me of 5 years ago. In a way its sad but hey I'm glad Oobah is back.",0.3219,0,-0.019444444
2023-10-24T15:30:52Z,I watched 2 amazon adverts during this show...,0.1779,0,0
2023-10-24T15:25:56Z,"always remember this. When a elite pedophile ring was highlighted and it led to the Whitehouse channe, four and others all in an organised fashion started to name fake  news and  fact checkers popped up everywhere to close down debate and researching. they will talk about things that change nothing and they attempt to fix nothing",-0.4767,-3,-0.327777778
2023-10-24T15:22:21Z,Lol Knife Party getting a shout out around the 33:30 mark 😂,0.6705,3,0.8
2023-10-24T15:19:59Z,It would have been better to get an actual documentary maker who's unknown to do it instead of boo boo the fool who got caught out after 2 days,0,0,0.1
2023-10-24T15:19:16Z,"You are doing God's work 
(by making this documentary, not by working at Amazon)",0.1779,0,0
2023-10-24T15:10:00Z,That lawyer though 😂😂,0,0,0
2023-10-24T15:08:58Z,They're really taking the piss.,-0.4522,-4,0.2
2023-10-24T15:04:38Z,dw there aint checks for bongs or anything either lol,0.4215,3,0.8
2023-10-24T14:58:34Z,"Wt makes us sick ? Nutrition,  toxins ( and thoughts  ) chemicals and metals.  Frequency.",-0.5106,-2,-0.714285714
2023-10-24T14:52:43Z,Why would you work for 8 months if you're in pain? Just leave and go somewhere else missus,-0.5423,-3,0
2023-10-24T14:47:04Z,This has made me hate Amazon even more. Boycott.,-0.6801,-5,-0.15
2023-10-24T14:45:00Z,"""Would anyone recognise you?""
 You wish pal :L fun doc tho",0.7184,5,0.3
2023-10-24T14:43:35Z,"There all foreign, so that says a lot. They always complain and make things worse then what they are",-0.6808,-5,-0.2625
2023-10-24T14:43:03Z,Shocking,-0.4019,-2,-1
2023-10-24T14:39:08Z,Wow a company nearly as abhorrent as the bbc 😂,-0.0772,1,-0.3
2023-10-24T14:37:39Z,"Someone once said that ""Amazon management is where overachieving psychopaths go to burn out.""
I think that explains a lot about how they treat their people.",0.5267,0,0
2023-10-24T14:37:21Z,"hgv driver here was told to unload my own truck pallet at a time with a  manual pump truck when they had a fork lift sitting there,  on an up hill loading ramp pushing 3-400 kg pallets up hill ..... unlucky i just refused and told them to unload it with the fork lift or im gone .... guess they didnt want there boxes took them back to our depot ... my boss was 100 percent in agreement with me one of the uks largest haulage company's , boss rang them went back the next day and hey presto there's a fork truck driver waiting ..... they will try to take the mick  if you let them",0.1969,0,0.15
2023-10-24T14:36:06Z,Wow I’m shocked,0.3612,2,-0.3
2023-10-24T14:26:15Z,Speaking as someone who's been in one of the worst prisons in England Trust me prison is like a holiday camp compared to what's in this documentary. I wouldn't work there for 300 an hour,0.0258,-2,-0.5
2023-10-24T14:25:13Z,What are you doing your not allowed too have a heart attack on amazon time.. die own your own time lmao..,-0.743,0,0.6
2023-10-24T14:22:38Z,That lawyers an idiot.,-0.5106,-3,-0.8
2023-10-24T14:20:50Z,It’s so out of order . U did a good job going undercover,0.4404,3,0.7
2023-10-24T14:18:35Z,I’m a Amazon customer  I order a lot on Amazon  I never knew they treated there workers like this it’s disgusting 🤮,0.128,-1,-1
2023-10-24T14:17:52Z,"I'm so sorry Amazon workers experience this. It's subhuman treatment and nobody should be subject to this.

Amazon need to be fined massively for this poor behaviour. I don't mean a few million. I mean a few hundred million and ramp it up for every infraction until they treat the workers better.",0.3314,-1,-0.176851852
2023-10-24T14:14:58Z,Prisoners get better treatment than amazon employees.,0.0772,0,0.5
2023-10-24T14:12:36Z,"Do people realise that by using Amazon you are endorsing this??? Government regulation will always fall way behind what is necessary. This is the price of consumers choosing to save a few £'s, being impatient and get things immediately, and generally choosing convenience over the right choice. If we didn't use Amazon it wouldn't exist, simple as.",0.5267,0,-0.066326531
2023-10-24T14:07:28Z,"Love it. F$*% Amazon, Temu, Wish and all the rest of them.",0.8225,4,0.5
2023-10-24T13:58:44Z,I watched a program about a large Chinese factory and they treated their workers far better.,0.4404,2,0.203571429
2023-10-24T13:58:33Z,PRIME HAS BEEN CANCELLED,-0.25,-1,0
2023-10-24T13:51:42Z,from working at amazon it really isnt a nice place to work.. they do not treat u like a human ... your a robot and if you dont meet the quotes your done,-0.6461,5,0.266666667
2023-10-24T13:42:46Z,"Worked for amazon warehouses in the past and currently work there now as a CS employee, personally dont agree with any of this, there is definitely issues in some places but ive had nothing but good things",-0.3536,4,0.09
2023-10-24T13:40:53Z,the black urine is very concerning!!!!,0,0,0.016666667
2023-10-24T13:33:03Z,"Oh look some middle class twat whos never done any warehouse or factory work in his life. Work places were always like this, even 20 years ago. This generation is so pampered and privileged",0.0679,-1,0
2023-10-24T13:32:17Z,I'm an Amazon Prime member and I hope the delivery drivers aren't getting their pissy fingers all over my parcels. 🤮,0.5574,2,0
2023-10-24T13:28:14Z,Imagine I am about to watch this as I am working in Amazons fc sksksks,-0.0258,0,0
2023-10-24T13:25:37Z,You misspelt workhouses as warehouses @ 47:55,0,0,0
2023-10-24T13:24:40Z,I just cancelled my prime subscription...,-0.25,-1,0
2023-10-24T13:23:57Z,thank you for this documentary,0.3612,2,0
2023-10-24T13:21:03Z,"Incredible Doc!
It was fun to be the Belize Guy lol",0.7269,7,0.666666667
2023-10-24T13:18:30Z,The woman explaining ahat taxes are for 😂 how old is your audience. I feel like im watching the old BBC bitaize GCSE tapes.,0.3612,2,0.1
2023-10-24T13:18:06Z,I hear C4  is up in court for one of the exposes that appears to be a load of tosh  .,-0.128,-1,0
2023-10-24T13:18:05Z,Laws should be changed so that company owners get custodial sentences in line with other criminals. Companies who don't obey the employment laws should be fined 25% of there turnover not profit turnover see how quickly they improve things for there staff then.,-0.4599,-1,0.104166667
2023-10-24T13:15:34Z,That may have been the best YouTube video I have ever watched 😂🙌 genius,0.6369,3,1
2023-10-24T13:08:38Z,I’ll be cancelling my account I think,-0.5574,-3,-0.5
2023-10-24T13:05:03Z,14:25 notice they didn't forcibly try and make him go to the other scanner? interesting.,0.4019,2,0.291666667
2023-10-24T13:04:31Z,so when do we boycott amazon?,-0.1531,-2,0
2023-10-24T13:03:55Z,"Amazing investigation if you manage to go deeper and speak with more people worked for Amazon,team leaders,managers,HR assistants,you will find so much more. Good luck and thank you.",0.9191,12,0.575
2023-10-24T12:53:57Z,Fun fact: Some of the systems based around surveillance and security are named after Sauron-aligned Lord of the Rings characters and places.,0.6908,4,0.3
2023-10-24T12:43:01Z,Wtf dont govenrments go after these big companies instead of targeting people in need ie those on paltry benefits,-0.296,-1,-0.25
2023-10-24T12:41:54Z,49 minutes of nothing serious. An unreasonable and biased attack on Amazon. People moaning about hard work and knives being ordered by minors presumably with their payment method being uncle Oobah. Pot holes that have as much to do with Amazon as any other tax avoiding company taking advantage of laws for the wealthy.,-0.3134,-2,-0.01
2023-10-24T12:34:04Z,Perhaps someone should go undercover at Channel 4. Clearly they are beyond reproach.,0.4019,1,0.1
2023-10-24T12:28:51Z,I’ve never worked for Amazon but I rarely purchase anything of them for this reason,-0.0667,0,0.3
2023-10-24T12:25:29Z,"As a previous employee of amazon i can confirm this is true.
I was drug and alcohol swabbed before my shift and also told that I would be randomly tested during some other point in my employment.
I got metal detected and patted down when going on breaks or leaving.

12 hour shifts and you're not allowed to sit down, i got back problems and knee problems after a month.

Bonuses are promised for good work during the christmas period, but they're rarely given to anyone other than the managers. They will find ways to disqualify you such as going to the toilet for more than a minute, not being ""up to their standards"" and other bullshit excuses, usually disqualifying you a couple of days before Christmas after you've worked your ass off for a month straight.

The business is incredibly unorganized and sign in systems regularly don't work. I have seen at least 20 of my coworkers not get payed for their 12 hour shifts simply because the sign in system was fault and the company ""couldn't prove the staff member was working that day"" and so therefore ""cannot be paid"". Only a few staff were notified of the fault in the system and therefore the majority didn't get payed. The companies response? ""well you should have asked"".

Managers bully the staff. There's definitely a ""lads"" culture among them. They talk to you like second class citizens.


The warehouse floor is surrounded by a metal fence so you can't leave without a manager letting you out. Very prison-like.

No mental stimulation whatsoever. Phones are banned on the floor and talking is looked down on. You're doing the same repetitive task again and again all day under heavy LED lights and the mental boredom started giving me depression after just a month.

Eventually i was let go on no notice, with no warning, and i was simply called 2 hours before my next shift that I was no longer wanted in the company for ""not meeting their productivity standards"", and even though I am upset about losing my income on zero notice, I am also eternally grateful that I never have to go back to that prison again.",-0.9918,-19,-0.010677083
2023-10-24T12:18:22Z,"Thanks Oobah, I am canceling my amazon prime because of this.",0.5574,2,0.2
2023-10-24T12:16:44Z,I quit yesterday and took loads of photos of piss bottles on my walk home,-0.4019,-4,0
2023-10-24T12:15:55Z,If there was low or no corporation tax the profits would not be leaving UK shores.,-0.1027,1,0
2023-10-24T12:14:11Z,"""is it illegals to sell someone else's urine online"" is that a legitimate question, even the lawyer was like bruh come on",0.3612,2,0
2023-10-24T12:10:56Z,"I have so many comments but i wont bore you with my opinions on the company itself, i just wanted to say what a genius this guy is!",0.2755,-2,0.5
2023-10-24T12:10:33Z,Shocking.,-0.4019,-2,-1
2023-10-24T12:10:10Z,Just removed the staples from my shopping list 😂,0,0,0
2023-10-24T12:08:41Z,"It's pure tyrannical slavery, not far off  and conditions staff to mistreat other staff. Is this how they want the future? disgusting. It's very concerning for the future of our children because all this surveillance is likely to become more prevalent. I do get that they have migrants working there and I've heard things are taken so understand that is why checking with scanners. However, health and safety, good treatment of staff is imperative for good energy of the business. Poor treatment of staff if they cannot hydrate and go to the toilet! These CEO's wouldn't give a stuff though, as long as they keep making their billions.",-0.3182,-2,0.046853741
2023-10-24T12:08:27Z,great entertaining documentary exposing the scum of corporate amazon,0.765,1,0.2
2023-10-24T12:01:37Z,"They make billions in profit per year, yet can’t treat their staff better….surely for the image alone, they would want to change this. I knew a guy who started working in the packing area and had to use a hot glue gun, he wore some gloves as it kept burning his hands and he was sacked as wearing gloves went against their “health and safety rules”. I like the humour in this too, especially him talking to the lawyer 🤣🤣🤣",0.7133,7,0.125
2023-10-24T11:57:22Z,They try to intimidate you into thinking you can’t speak out but you can!!,-0.1027,-2,0
2023-10-24T11:56:54Z,"I worked for Amazon for years and the amount of injuries me and my colleagues faced because of the lack of safety and unrealistic rates was astounding, some have developed arthritis and other musculoskeletal issues for life!",0.6124,0,0.01875
2023-10-24T11:56:30Z,😂 really enjoyed watching the lawyer laugh 😄,0.8016,3,0.4
2023-10-24T11:55:27Z,"This requires a change in people'e expectations in terms of delivery dates and times. This means Amazon are committing flagrant abuse in waste, piss, misery and pressure in order to try and dominate the market. Hopefully Bezos has become more aware that he's created something inherently repressive or has become more miserable and isolated which is why he laughs like this... https://www.youtube.com/watch?v=Q1HyhS7yUJs
This is why good wealthy men become benevolent.",-0.6195,-1,0.178571429
2023-10-24T11:50:33Z,"Absolute class and brilliance, Boycott Prime",0.3818,1,0.2
2023-10-24T11:45:30Z,"you should have followed returning that sand,
amazon get returns, don't check shit, and send it out to the next person

some unfortunate builder just turned up to work realising he's got buckets of sand >.<

there are a lot of cons happening on amazon. Literally just bought some frog tape,
to find the roll was half used and covered in grime. Obviously someone else saving some pennies.",-0.2206,-4,-0.173333333
2023-10-24T11:44:36Z,This video has just popped up in my recommendations after i just last ditch resort applied for amazon 🙃,0.1779,0,0
2023-10-24T11:39:43Z,"He looks like Max Headroom in the TEDx talk. There is an omission in the documentary. When ordering using Alexa, the items wouldn't have been sent to the kids, they would have been sent to the account holder, that Alexa is linked to. Just because the kids are using the device to order items, doesn't mean they would receive the items ordered or would have access to them.",0.3612,2,-0.15625
2023-10-24T11:38:13Z,Every time I see guy in a video I know its gonna be a good content!  ,0.4404,3,0.7
2023-10-24T11:37:38Z,And every single ad  for this YouTube channel was just as f****** bad as the company they were doing a documentary about,-0.5423,-3,-0.257142857
2023-10-24T11:37:15Z,"I will never use Amazon again, They signed me and my wife up to a subscription without any knowledge years ago and charged me for 2 years without my knowledge. This is also absolutely disgusting...people should boycott them 100%",-0.5969,-8,0.2
2023-10-24T11:36:48Z,This genuinely tried to place an order for a knife on my Alexa,0,0,0.4
2023-10-24T11:35:40Z,"Surely you can go into that job as an individual member of Unite and call the union in as an individual. Instead of creating an Amazon union, the employees should join Unite independently of the company which would solve a lot of problems I would have thought.",0.7269,0,0.125
2023-10-24T11:35:07Z,"I had a tour of a fulfilment centre. We also had to go through the security in and out - felt like a slaughterhouse, cattle shed, or something. Awful feeling.",0.34,0,-1
2023-10-24T11:25:19Z,I live in Coventry... The canyon is bigger than ever.,0,0,0.068181818
2023-10-24T11:21:22Z,Channel 4 go check out the range in avonmouth they got rats running all around the place pigeons flying around that place is a mess . I walked out after a 2 weeks everyone's ill in there,-0.6486,-4,-0.3375
2023-10-24T11:16:39Z,"ANYONE WHO USES AMAZON CANT COMPLAIN... THEYRE FEEDIG THE BEAST... ONCE IN A WHILE YEH, BUT SHOP LOCALY OR AT LEAST FROM VENDORS DIRECTLY... AMAZON IS SUCKING THE LIFE OUT OF OUR PLANET AND HUMAN RACE...",0.34,-2,-0.066666667
2023-10-24T11:15:43Z,"Dude, just look at the colour of that. Someone is seriously dehydrated...",-0.1779,0,-0.333333333
2023-10-24T11:12:33Z,Amazon has got it light try working as a bin men for food waste. Plus less pay.,-0.2975,-2,0.011111111
2023-10-24T11:10:23Z,"I always try to see the products I am trying to buy online but unfortunately many companies would rather sell through Amazon and pay them 40% off their profit than just sell independently online. Unfortunately, a lot of people don't care and want to just click-buy things from Amazon,  Temu, Ebay etc instead of browsing a bit longer to see different retailers. I have also observed that the above companies take up the entire search list and one has to scroll all the way down repeatedly in order to see other companies selling similar products (e.g. you get 50 suggested products of which only one or two other companies appear and the rest is just Amazon, Temu, Ebay. Amazon even keeps bringing the same product up again and again after you scroll down to check for variety. It also does not show you prices near that products but at least two times higher so that they can lock your interest into buying that particular product! In a way, online shopping is already a monopoly and its not around customer needs but a creation of an addictive shopping culture. Look at the average American filling up their homes and garage spaces with online purchases. I hope for more smaller independent companies to sell online with their own delivery systems. Let's be honest nobody maintains their quickly-made wealth overtime without blocking or lobbying against smaller companies. All they do all day is hiring lawyers and accountants on how to do unethical, illegal things that can be overlooked by current legislation!",0.9069,3,0.025198413
2023-10-24T11:09:44Z,"""well I'm unsure about that one, it could be apple juice, yeah it's apple juice"" -sniff- *Incoherent choking*",-0.1779,-4,-0.2
2023-10-24T11:07:54Z,"Oobah: Spending months creating a genuis plan to infiltrate one of the worlds biggest companys
Also Oobah: Spends 2 minutes on a disguise",0.0516,-1,0
2023-10-24T11:04:54Z,"I mean, if you don't like it, why not leave and get another job?",-0.2411,-3,-0.3125
2023-10-24T11:02:46Z,"Hes a very naughty boy, but funny...",0,4,0.0275
2023-10-24T10:54:49Z,piss jugs everywhere,-0.4019,-4,0
2023-10-24T10:49:15Z,"😂😂😂😂😂
Plebs fighting for its rights.",-0.3612,-2,0
2023-10-24T10:48:37Z,"how old is this documentary? On several occasions I have watched what I thought was new, upload just a day or two ago, but it was old several years, i.e. not actual. Has Ch4 just discovered Youtube or what?",0,0,0.048051948
2023-10-24T10:48:24Z,just work somewhere else if you don't like it,-0.2755,-2,0
2023-10-24T10:48:07Z,Well this needs to go absolutely viral,0.2732,0,0.2
2023-10-24T10:46:24Z,I had a job interview with Amazon and it was horrible the manager even said him and the other mangers would place bets on the workers to see who would fail first I called him a donkey shove your job up your ahole his face was priceless,-0.743,-5,-0.075
2023-10-24T10:44:50Z,In amazons Swansea warehouse recently a man died and all Amazon did was just cover it up,-0.4588,-3,0
2023-10-24T10:41:53Z,"I worked for dhl in their warehouse about 11 years ago and it was the exact same, huge targets no breaks outside one 30 minute break after 6 hours and firing sprees to keep people in line",-0.3182,-2,0.1625
2023-10-24T10:38:43Z,My sister worked for Amazon and had breakdown,0.1779,0,0
2023-10-24T10:36:18Z,As a current amazon warehouse employee watching this documentary on my lunch break at the premises i find this very interesting,0.5709,2,0.216666667
2023-10-24T10:32:17Z,They don’t make anything but scoop a whacking 40% on all items sold. They can FRO.,0.2263,3,0
2023-10-24T10:31:47Z,Anybody else get a set of knives added to their Amazon basket?...,0.1779,0,0
2023-10-24T10:28:41Z,What an inspirational video. Just cancelled my prime membership.,0.3182,1,0.5
2023-10-24T10:25:18Z,This was so much fun to watch. Well done sir.,0.6887,4,0.3
2023-10-24T10:19:38Z,Funny how once they are exposed they immediately deny all this happened and try to hoodwink everyone into believing they are the BEST employer in the world and their employees are their greatest concern NO its greed and money that they are concerned with. End of story.,0.6908,1,0.75
2023-10-24T10:17:21Z,"Very strange, worked there for 6 years, loved it.",0.4228,2,0.3175
2023-10-24T10:14:39Z,Never worked for Amazon but I have worked for Tesco warehouse and they similarity is uncanny! You have well and truly pulled their pants down with this video and i'm all for it 😂,0.7384,0,-0.155555556
2023-10-24T10:14:21Z,wow that bullshit because i live on my own and they keep asking me every time for age for things like that and i know the amazon system fucked up but it`s the hole world thinking kids can do whatever this days but grown ups can`t,-0.1531,-2,0.059090909
2023-10-24T10:11:24Z,Brilliant work!,0.5859,4,0.9
2023-10-24T10:10:29Z,That's not how you fill potholes. You need to compact it with a proper compactor. Otherwise there will be a hole again within a week.,0,0,0
2023-10-24T10:08:52Z,"I did 4 days in Coalville - quit under medical advice as my ankles swelled badly in Amazon supplied footware that frankly didn't feel fit for purpose. Multiple former colleagues mentioned having to buy their own insole pads to prevent that, including some of my then superiors. Lots of shouting at staff from management and it was very clear that whilst people were paid a lot for what they did, the working conditions were frankly hellish. 

I nearly crashed on the way home from work 2 of the 4 times I went due to foot pain preventing me from being able to brake, and to this day I still despise Amazon for that. 

Very glad to see this finally being exposed properly.",-0.7026,-5,0.119615385
2023-10-24T10:07:58Z,I went inside Amazon and ended up wanting to never commit to them again. Ever.,-0.0485,1,0
2023-10-24T10:06:55Z,Companies like that should not to be allowed to have the business in the country that they don't pay taxes.Its a Joke everybody know but nobody does anything.,0.1164,3,0
2023-10-24T10:04:21Z,Oh man this guy would have issues working in any factory! p*ssy boy for back pains!,-0.4215,0,0
2023-10-24T10:02:29Z,"Worst time of my life was working there. Demoralising, sad place full of exhausted, miserable people. Boycott Amazon",-0.926,-12,-0.51
2023-10-24T10:00:22Z,"I hit thumbs up the second the video launched....and as I watch Oobahs nieces crack open potentially dangerous objects, I nearly went to try and hit it again. 

That is art folks. Never have I felt such a blend of hilarity and dismay in one. 😂😂😖",-0.7096,-1,-0.1
2023-10-24T10:00:01Z,How does he know it is piss? He should try all of them!,-0.4019,-4,0
2023-10-24T09:57:57Z,Alexa added lemonade to my shopping list while I watched this hahaha,0.6428,3,0.2
2023-10-24T09:56:26Z,"I worked with these slave drivers once.... once! An entire team escorted off the premises after a Christmas stint like we were yesterday's trash 🗑 

I am not 2:12 in and I love it already! 

Epic bro, EPIC

UrAin Energy 😂 taste the Amazon

Watch this! Fn awesome 👌",0.6522,6,0.4
2023-10-24T09:55:55Z,Cheers for adding that stuff to my shopping list,0.4767,2,0
2023-10-24T09:55:31Z,worked for them myself i was there 2 week and walked out worse company ever never worked for a company like it in my life,-0.1531,-1,-0.4
2023-10-24T09:54:41Z,The fact Amazon are against unions speaks volumes. I worked for them twice and it was crap. A union is definitely needed. Their targets are utter bullshit. I would get 1 error a week in customer returns and get pulled up for it. And expected to check on average 60 parcels an hour. This involved opening. Identifying and diagnosing the issues. Sometimes it would take a couple of minutes.,-0.6908,-9,-0.21
2023-10-24T09:48:13Z,As soon as amazon hear union they sack ya. Did to me.,0.1779,0,0
2023-10-24T09:46:28Z,seems you were quite rare there being English,0,0,0.15
2023-10-24T09:43:54Z,Proud non amazon family... don't fund what u don't agree with...,0.3999,3,0.8
2023-10-24T09:41:17Z,"Amazon are not the only company that treat staff like rubbish . Pubs/kitchen staff get treated horrible ,Greeneking , Mitchel and Buttler work staff to death and treat staff poorly",0.0516,-5,-0.466666667
2023-10-24T09:41:05Z,If Amazon and Google paid tax we'd not have any NHS waiting lists. People are dying because of them (and because of the government not doing anything to make they pay their share),0.3612,-3,0
2023-10-24T09:37:45Z,"The thing with the kids ordering stuff, if Oobah didn't do this some kid would have eventually died from ordering rat poison (or killed someone else with it), and much worse stuff with knives...",-0.9403,-11,-0.3
2023-10-24T09:37:20Z,Man the state of this,0,0,0
2023-10-24T09:33:48Z,Some of those 'piss owners' really need to see a doctor 😕,-0.4019,-4,0.2
2023-10-24T09:32:39Z,"Shopping at Amazon is like drug addiction. You know it's bad, you know it's harmful, you know people are suffering but you do it anyway, and the guy at the top has all the money and all the power.",0,-3,-0.1
